Refund_ID,Return_ID,Refund_Date,Refund_Amount,Refund_Status
953735,903735,2025-10-24,2827.15,Pending
953736,903736,2025-09-28,1313.84,pending
953737,903737,2025-11-10,3413.59,Processed
953738,903738,2025-01-17,2543.89,processed
953739,903739,2024-09-02,1773.23,
953740,903740,2024-04-22,2879.09,
953741,903741,2024-10-03,1195.92,
953742,903742,2025-05-29,3094.81,Processed
953743,903743,2024-04-28,682.89,
953744,903744,2025-07-20,1251.38,
953745,903745,2024-07-01,3739.39,Failed
953746,903746,2024-05-18,1571.17,pending
953747,903747,2025-08-11,1639.99,processed
953748,903748,2025-12-10,465.55,Failed
953749,903749,2025-02-26,949.01,pending
953750,903750,2024-11-06,2287.8,
953751,903751,2024-11-03,2144.63,Failed
953752,903752,2025-10-10,9786.48,
953753,903753,2024-12-13,17452.86,Processed
953754,903754,2025-12-19,3368.27,Processed
953755,903755,2024-05-14,7955.01,Processed
953756,903756,2025-02-23,2709.42,Processed
953757,903757,2025-02-27,1994.85,Failed
953758,903758,2024-08-19,5121.31,Pending
953759,903759,2024-02-28,710.91,Pending
953760,903760,2025-06-06,2298.78,processed
953761,903761,2024-05-20,3035.28,Failed
953762,903762,2024-07-01,3928.28,
953763,903763,2025-06-10,4299.23,Pending
953764,903764,2024-08-06,667.82,
953765,903765,2025-10-08,6958.81,Processed
953766,903766,2025-12-18,12307.22,processed
953767,903767,2025-07-06,20358.03,processed
953768,903768,2025-11-28,570.71,Pending
953769,903769,2024-03-25,2083.31,Pending
953770,903770,2025-06-01,6025.73,Failed
953771,903771,2025-09-01,871.61,pending
953772,903772,2024-03-12,1109.77,pending
953773,903773,2025-01-26,1528.84,pending
953774,903774,2026-01-02,10329.34,processed
953775,903775,2025-09-10,5679.44,Processed
953776,903776,2024-05-08,6863.49,
953777,903777,2025-07-21,2404.59,Pending
953778,903778,2024-02-16,16211.68,
953779,903779,2025-02-22,6586.92,pending
953780,903780,2025-01-07,11418.48,Processed
953781,903781,2025-04-09,2813.66,Processed
953782,903782,2025-08-28,4442.24,pending
953783,903783,2025-10-24,968.42,
953784,903784,2024-09-06,21774.37,Pending
953785,903785,2025-11-27,945.5,pending
953786,903786,2024-08-04,1553.32,pending
953787,903787,2025-06-18,3104.43,Processed
953788,903788,2024-06-13,1306.52,processed
953789,903789,2025-04-27,2918.41,Processed
953790,903790,2025-04-20,4917.12,pending
953791,903791,2025-01-16,4124.11,pending
953792,903792,2025-02-20,5031.31,processed
953793,903793,2024-08-18,7407.09,processed
953794,903794,2024-05-13,-100.0,Pending
953795,903795,2025-08-08,6803.87,Processed
953796,903796,2025-02-16,4172.86,Failed
953797,903797,2024-01-13,22298.54,pending
953798,903798,2025-05-26,13560.06,processed
953799,903799,2025-09-22,901.36,Pending
953800,903800,2024-02-29,1048.64,Processed
953801,903801,2025-04-11,8821.85,
953802,903802,2025-01-14,3957.67,Pending
953803,903803,2024-06-04,14673.87,
953804,903804,2025-12-28,685.36,Pending
953805,903805,2025-02-15,8607.3,processed
953806,903806,2024-04-13,3918.68,Pending
953807,903807,2024-07-30,3694.99,Failed
953808,903808,2024-04-30,516.32,Processed
953809,903809,2025-09-12,8344.72,Failed
953810,903810,2025-11-20,3224.81,processed
953811,903811,2024-06-30,1306.07,processed
953812,903812,2024-01-25,2051.65,Pending
953813,903813,2024-08-31,22380.63,Processed
953814,903814,2025-02-10,231.92,Processed
953815,903815,2025-12-25,1212.49,Processed
953816,903816,2025-10-12,5128.32,
953817,903817,2024-10-12,12409.45,
953818,903818,2025-06-20,3232.05,Failed
953819,903819,2025-07-30,3516.15,processed
953820,903820,2024-09-05,3862.43,
953821,903821,2024-02-01,3319.39,Processed
953822,903822,2024-07-25,3926.01,pending
953823,903823,2025-01-16,1551.52,
953824,903824,2026-01-02,9560.71,Failed
953825,903825,2025-10-01,0.0,Failed
953826,903826,2025-11-06,8698.54,processed
953827,903827,2024-06-25,4279.33,
953828,903828,2024-07-13,6867.38,pending
953829,903829,2024-03-22,2082.66,
953830,903830,2025-08-13,2552.41,
953831,903831,2024-01-05,0.0,processed
953832,903832,2026-01-18,2306.27,pending
953833,903833,2025-10-20,492.97,
953834,903834,2025-02-02,2983.57,pending
953835,903835,2025-12-14,2871.32,Processed
953836,903836,2024-03-20,3040.28,Processed
953837,903837,2025-10-11,4389.69,
953838,903838,2025-08-13,3139.09,Failed
953839,903839,2024-09-23,999999.0,Pending
953840,903840,2026-01-18,3497.31,
953841,903841,2026-01-02,500000.0,pending
953842,903842,2024-11-10,4745.62,pending
953843,903843,2025-01-11,390.32,Failed
953844,903844,2025-03-04,3494.99,Pending
953845,903845,2025-07-30,1503.99,Pending
953846,903846,2024-07-22,4280.81,Processed
953847,903847,2024-04-25,773.61,
953848,903848,2024-08-07,3718.73,processed
953849,903849,2025-07-12,1832.71,Failed
953850,903850,2025-07-19,7958.49,Pending
953851,903851,2024-09-21,8318.69,Failed
953852,903852,2024-10-27,2198.54,pending
953853,903853,2025-01-08,3703.26,pending
953854,903854,2025-06-27,2676.08,Pending
953855,903855,2025-06-13,2525.07,Failed
953856,903856,2024-12-13,1422.82,
953857,903857,2024-05-07,6867.71,pending
953858,903858,2025-05-11,7420.63,processed
953859,903859,2024-05-06,1643.87,Failed
953860,903860,2024-12-10,5937.29,Failed
953861,903861,2025-05-19,0.0,
953862,903862,2024-08-06,0.0,processed
953863,903863,2025-11-04,26072.8,pending
953864,903864,2024-12-29,5131.36,Failed
953865,903865,2025-04-24,8126.19,
953866,903866,2024-08-22,1911.81,Pending
953867,903867,2024-08-30,1596.4,Processed
953868,903868,2024-03-08,374.24,pending
953869,903869,2024-09-01,18874.49,
953870,903870,2025-03-12,6279.24,
953871,903871,2025-08-04,1588.42,pending
953872,903872,2024-12-30,-100.0,pending
953873,903873,2024-03-31,4314.77,
953874,903874,2025-05-19,5106.31,Failed
953875,903875,2024-05-21,4183.24,Failed
953876,903876,2025-10-17,2445.04,processed
953877,903877,2025-02-24,46953.69,Pending
953878,903878,2024-10-30,3886.34,processed
953879,903879,2024-04-07,3657.05,Failed
953880,903880,2025-06-23,938.92,pending
953881,903881,2024-01-19,4448.48,Pending
953882,903882,2025-10-13,4205.07,Failed
953883,903883,2024-10-23,3192.87,Processed
953884,903884,2025-04-26,875.96,processed
953885,903885,2025-04-18,6654.81,Failed
953886,903886,2025-10-29,1692.91,Processed
953887,903887,2025-09-18,6244.1,Pending
953888,903888,2025-04-11,282.75,Failed
953889,903889,2025-03-19,10798.48,Pending
953890,903890,2024-10-29,15996.37,Pending
953891,903891,2024-07-29,1734.89,Pending
953892,903892,2024-08-27,1126.56,Processed
953893,903893,2025-08-06,762.98,processed
953894,903894,2025-06-09,2815.31,processed
953895,903895,2024-10-06,0.0,pending
953896,903896,2025-05-13,6511.04,
953897,903897,2025-05-29,11167.91,Failed
953898,903898,2025-08-05,11028.64,Processed
953899,903899,2024-05-05,4782.84,pending
953900,903900,2025-07-28,3024.34,pending
953901,903901,2024-07-26,2578.68,Failed
953902,903902,2024-02-05,17211.35,pending
953903,903903,2024-12-16,9262.5,Pending
953904,903904,2025-07-17,1279.44,Processed
953905,903905,2024-02-20,1211.55,Pending
953906,903906,2025-04-30,21380.61,
953907,903907,2025-11-13,3940.44,
953908,903908,2024-03-29,998.7,Processed
953909,903909,2024-09-20,10779.75,processed
953910,903910,2024-05-20,1965.04,Failed
953911,903911,2024-08-25,9861.07,Processed
953912,903912,2024-05-31,1452.43,pending
953913,903913,2025-02-01,3193.99,Failed
953914,903914,2024-10-18,772.66,pending
953915,903915,2025-11-16,25883.69,Pending
953916,903916,2025-09-29,6598.26,processed
953917,903917,2025-08-09,2401.97,Processed
953918,903918,2024-08-05,1785.93,Pending
953919,903919,2025-01-05,1180.51,pending
953920,903920,2025-04-01,1183.88,Pending
953921,903921,2024-03-24,585.05,processed
953922,903922,2024-08-27,980.61,Pending
953923,903923,2024-05-31,1424.47,
953924,903924,2026-01-08,546.66,Failed
953925,903925,2025-06-10,772.32,Pending
953926,903926,2025-08-24,1940.89,
953927,903927,2024-10-25,12636.67,processed
953928,903928,2024-09-15,1947.58,processed
953929,903929,2024-02-27,427.14,processed
953930,903930,2024-12-25,2458.72,Processed
953931,903931,2025-05-22,738.43,Pending
953932,903932,2025-02-19,3439.96,pending
953933,903933,2024-07-27,4991.46,pending
953934,903934,2024-10-20,1210.39,
953935,903935,2024-05-23,1032.4,pending
953936,903936,2024-09-22,2160.27,Failed
953937,903937,2024-05-19,4582.51,Pending
953938,903938,2025-02-28,4911.92,Processed
953939,903939,2024-08-27,463.79,processed
953940,903940,2025-08-08,13838.93,Processed
953941,903941,2025-03-21,785.14,Processed
953942,903942,2024-09-21,8074.06,pending
953943,903943,2025-08-10,12197.92,Pending
953944,903944,2025-07-27,1629.04,
953945,903945,2024-02-10,865.53,Failed
953946,903946,2025-04-18,5998.19,pending
953947,903947,2024-06-28,1408.78,pending
953948,903948,2024-09-08,6993.05,Failed
953949,903949,2024-04-01,2361.66,Pending
953950,903950,2024-12-14,2585.74,Pending
953951,903951,2024-01-26,2936.9,Pending
953952,903952,2024-07-11,11376.94,processed
953953,903953,2024-03-26,3245.4,
953954,903954,2025-05-27,4692.34,Failed
953955,903955,2025-02-08,0.0,processed
953956,903956,2024-11-19,9779.56,processed
953957,903957,2024-10-06,16880.17,
953958,903958,2025-08-26,1246.48,pending
953959,903959,2024-07-17,4987.02,
953960,903960,2025-05-02,5280.89,pending
953961,903961,2026-01-19,1059.8,Pending
953962,903962,2025-08-09,4212.29,
953963,903963,2024-02-15,4918.03,
953964,903964,2024-08-06,0.0,pending
953965,903965,2025-10-16,1332.77,processed
953966,903966,2024-03-10,2646.14,Processed
953967,903967,2026-01-01,3296.3,processed
953968,903968,2024-08-06,1613.9,Failed
953969,903969,2025-09-07,326.31,pending
953970,903970,2024-03-31,5339.16,Processed
953971,903971,2024-11-03,1631.41,Processed
953972,903972,2025-12-09,0.0,Pending
953973,903973,2025-04-24,1051.35,Processed
953974,903974,2024-08-03,1516.35,Failed
953975,903975,2024-11-01,6432.97,Processed
953976,903976,2024-05-02,6310.86,processed
953977,903977,2024-02-21,858.85,pending
953978,903978,2024-11-30,1669.1,Pending
953979,903979,2025-10-22,1093.59,Processed
953980,903980,2024-04-11,548.89,
953981,903981,2025-08-19,8163.11,Pending
953982,903982,2024-09-19,494.17,
953983,903983,2025-10-13,1136.77,processed
953984,903984,2025-04-27,472.87,
953985,903985,2025-02-22,5736.2,Failed
953986,903986,2024-08-19,10404.73,Pending
953987,903987,2025-12-21,999999.0,pending
953988,903988,2025-11-22,5499.67,Processed
953989,903989,2024-06-23,3411.68,pending
953990,903990,2024-02-25,-100.0,Processed
953991,903991,2025-06-03,-100.0,Processed
953992,903992,2025-05-22,1043.05,
953993,903993,2024-09-23,1201.18,Failed
953994,903994,2024-06-22,6580.24,Failed
953995,903995,2025-01-04,1364.84,Processed
953996,903996,2025-05-28,6310.54,Failed
953997,903997,2025-03-24,985.21,Failed
953998,903998,2025-08-30,1050.52,
953999,903999,2025-12-07,10336.63,Pending
954000,904000,2025-12-13,1307.47,Pending
954001,904001,2025-06-20,12828.74,processed
954002,904002,2024-04-10,562.35,processed
954003,904003,2024-02-22,2928.36,Failed
954004,904004,2024-04-07,6817.74,pending
954005,904005,2025-05-19,3613.93,pending
954006,904006,2024-03-02,16366.02,
954007,904007,2025-11-28,3618.56,pending
954008,904008,2025-01-29,1042.66,Failed
954009,904009,2024-10-11,10001.68,pending
954010,904010,2025-04-10,1199.57,
954011,904011,2024-08-19,1835.03,pending
954012,904012,2024-02-28,10420.45,Failed
954013,904013,2024-06-19,2885.63,pending
954014,904014,2025-06-24,909.28,
954015,904015,2024-05-06,3731.6,processed
954016,904016,2024-01-31,3047.13,Pending
954017,904017,2024-02-27,8136.31,Processed
954018,904018,2024-11-08,8248.26,Processed
954019,904019,2024-07-15,2494.36,Failed
954020,904020,2024-03-27,11667.63,Pending
954021,904021,2024-05-01,2755.01,Pending
954022,904022,2024-10-04,9227.71,Pending
954023,904023,2025-03-02,1505.0,Pending
954024,904024,2025-06-29,4857.61,Processed
954025,904025,2024-08-20,6200.13,processed
954026,904026,2024-10-03,1005.53,
954027,904027,2025-01-07,808.93,
954028,904028,2024-10-05,4615.03,Failed
954029,904029,2025-12-23,783.43,processed
954030,904030,2025-09-06,2461.55,processed
954031,904031,2025-10-24,7617.2,
954032,904032,2024-05-15,736.25,processed
954033,904033,2024-06-23,9106.58,pending
954034,904034,2025-08-12,1417.95,
954035,904035,2025-08-24,500000.0,Processed
954036,904036,2025-08-24,1937.66,pending
954037,904037,2025-02-01,11315.1,pending
954038,904038,2024-12-31,4199.74,pending
954039,904039,2024-05-07,252.08,Processed
954040,904040,2025-08-20,6131.91,Processed
954041,904041,2025-07-10,830.09,pending
954042,904042,2024-07-15,3504.88,
954043,904043,2024-08-05,2143.58,Processed
954044,904044,2024-09-25,14787.84,processed
954045,904045,2025-09-20,1639.77,pending
954046,904046,2024-09-16,1976.1,Processed
954047,904047,2024-05-18,3171.94,processed
954048,904048,2025-11-03,2097.38,
954049,904049,2025-01-15,5575.57,
954050,904050,2025-07-10,4632.25,Processed
954051,904051,2026-01-26,2432.91,pending
954052,904052,2024-10-08,5963.88,Pending
954053,904053,2025-02-11,5691.85,Processed
954054,904054,2024-03-06,1470.57,pending
954055,904055,2024-04-22,356.66,Processed
954056,904056,2024-06-18,4760.15,processed
954057,904057,2025-10-27,23496.15,Pending
954058,904058,2025-08-20,1967.5,
954059,904059,2024-04-21,3179.49,Failed
954060,904060,2025-09-09,1734.84,pending
954061,904061,2024-03-31,925.06,processed
954062,904062,2024-02-15,13788.98,Pending
954063,904063,2025-11-08,0.0,
954064,904064,2025-07-09,1930.28,pending
954065,904065,2024-02-03,7667.68,Pending
954066,904066,2025-12-18,2060.71,Processed
954067,904067,2024-11-22,2535.45,Processed
954068,904068,2024-08-14,14599.05,Failed
954069,904069,2024-04-21,1287.1,
954070,904070,2025-03-15,1348.31,
954071,904071,2025-07-27,684.3,
954072,904072,2025-05-19,1567.75,Processed
954073,904073,2024-05-08,5097.27,
954074,904074,2024-11-11,0.0,Failed
954075,904075,2024-06-22,2333.42,pending
954076,904076,2025-01-02,911.54,
954077,904077,2024-06-09,34317.79,
954078,904078,2025-12-15,1629.34,
954079,904079,2024-04-18,2117.57,Failed
954080,904080,2025-02-16,2828.51,pending
954081,904081,2025-07-01,13720.68,Processed
954082,904082,2024-11-18,10066.64,Pending
954083,904083,2025-03-18,10654.71,Pending
954084,904084,2024-04-16,2640.55,Processed
954085,904085,2025-10-20,1723.61,processed
954086,904086,2025-10-30,386.87,
954087,904087,2024-04-05,851.79,
954088,904088,2024-12-12,1218.43,Pending
954089,904089,2024-01-26,5804.42,processed
954090,904090,2025-10-08,2247.82,pending
954091,904091,2024-08-09,1892.76,
954092,904092,2024-10-11,2078.4,Processed
954093,904093,2025-02-09,12960.96,Processed
954094,904094,2025-11-12,1077.67,Failed
954095,904095,2024-03-17,5670.51,processed
954096,904096,2025-11-29,1354.21,processed
954097,904097,2024-07-15,1565.12,Failed
954098,904098,2024-05-24,18161.13,Failed
954099,904099,2024-05-15,2140.21,pending
954100,904100,2024-06-16,918.11,Pending
954101,904101,2025-11-26,5541.41,Processed
954102,904102,2025-02-20,17356.99,Failed
954103,904103,2025-04-29,1524.53,Failed
954104,904104,2025-09-24,26463.79,
954105,904105,2025-05-23,439.98,processed
954106,904106,2025-06-15,1505.77,
954107,904107,2024-10-30,3345.94,Pending
954108,904108,2024-12-11,17147.61,
954109,904109,2024-05-07,2114.89,
954110,904110,2024-02-21,471.74,
954111,904111,2024-02-06,3608.1,processed
954112,904112,2024-06-29,4337.65,Pending
954113,904113,2024-02-09,4325.05,processed
954114,904114,2025-01-25,12950.32,processed
954115,904115,2025-09-20,772.53,processed
954116,904116,2024-10-25,2945.74,processed
954117,904117,2024-12-11,495.7,Failed
954118,904118,2026-01-16,9579.78,Processed
954119,904119,2025-09-16,2255.22,
954120,904120,2024-08-25,2066.39,processed
954121,904121,2024-09-01,1607.54,Failed
954122,904122,2024-05-16,4355.64,Processed
954123,904123,2025-03-27,587.3,Pending
954124,904124,2025-05-12,580.24,Pending
954125,904125,2024-08-08,7362.13,processed
954126,904126,2024-06-03,3250.67,Failed
954127,904127,2024-10-28,3296.03,Processed
954128,904128,2025-04-13,877.5,Pending
954129,904129,2024-07-05,775.51,Failed
954130,904130,2025-07-03,1277.48,Pending
954131,904131,2024-01-24,7696.29,Failed
954132,904132,2024-06-20,5732.07,Pending
954133,904133,2024-08-25,2022.58,Pending
954134,904134,2024-01-28,7812.08,Pending
954135,904135,2025-09-29,2787218.17,pending
954136,904136,2024-09-22,1587.36,Processed
954137,904137,2024-08-28,6768.76,pending
954138,904138,2025-05-03,796.72,Pending
954139,904139,2025-11-12,12053.09,
954140,904140,2024-07-01,1857.0,
954141,904141,2024-05-17,7479.79,Processed
954142,904142,2025-06-16,2746.5,
954143,904143,2024-05-29,1495.3,Processed
954144,904144,2024-07-01,9442.75,Pending
954145,904145,2024-06-02,1527.91,processed
954146,904146,2024-12-18,302.01,Pending
954147,904147,2024-02-19,999999.0,
954148,904148,2024-03-11,15446.87,Processed
954149,904149,2025-11-21,3644.01,Failed
954150,904150,2024-01-19,4923.99,Pending
954151,904151,2025-07-07,4075.18,Failed
954152,904152,2025-11-30,0.0,processed
954153,904153,2024-10-09,2868.03,pending
954154,904154,2024-09-05,53209.49,Failed
954155,904155,2024-05-10,3627.22,
954156,904156,2025-08-16,1171.05,
954157,904157,2024-05-25,3696.88,
954158,904158,2025-04-20,138217.31,Failed
954159,904159,2024-03-31,6879.81,Failed
954160,904160,2024-02-24,1267.76,Processed
954161,904161,2024-07-01,4272.84,pending
954162,904162,2024-04-03,2487.58,Pending
954163,904163,2024-04-01,1633.12,pending
954164,904164,2024-07-22,2182.08,pending
954165,904165,2024-05-28,5448.81,pending
954166,904166,2025-03-18,6109.94,Failed
954167,904167,2024-10-21,3276.74,Pending
954168,904168,2024-03-02,421.85,Pending
954169,904169,2025-10-27,4106.2,pending
954170,904170,2024-06-04,2073.69,Processed
954171,904171,2024-02-04,9226.58,Pending
954172,904172,2025-04-05,2172.11,Processed
954173,904173,2024-12-14,3700.73,
954174,904174,2025-08-24,1486.81,Processed
954175,904175,2025-08-31,4905.36,Failed
954176,904176,2025-12-18,27887.63,processed
954177,904177,2025-02-10,37355.81,
954178,904178,2025-03-24,3892.45,pending
954179,904179,2025-01-30,2668.95,Processed
954180,904180,2025-07-11,362.13,Pending
954181,904181,2024-02-19,3424.48,Processed
954182,904182,2024-02-11,27279.62,Failed
954183,904183,2024-03-02,3583.88,Failed
954184,904184,2025-01-18,7753.64,Processed
954185,904185,2024-12-06,2336.27,processed
954186,904186,2025-02-11,18633.07,pending
954187,904187,2025-08-27,2526.79,processed
954188,904188,2024-03-28,4311.01,pending
954189,904189,2025-12-27,5354.23,pending
954190,904190,2025-01-30,734.05,
954191,904191,2025-07-08,7245.87,Pending
954192,904192,2024-12-11,6357.03,pending
954193,904193,2025-04-04,970.28,processed
954194,904194,2025-01-05,987.96,pending
954195,904195,2024-06-30,5670.6,Processed
